id_transaksi,id_seller,id_produk,tanggal,jam_transaksi,jenis_transaksi,kategori,qty,harga_satuan,total_harga,metode_pembayaran,event,diskon,status_transaksi,user_encoded,product_encoded,interaction
T003564,U006,P039,2026-08-04,21:01,Pemasukan,Fashion,2,120000,228000,Transfer,Tidak Ada Event,Diskon 5%,Berhasil,5,38,0.2
T003564,U006,P037,2026-08-04,21:01,Pemasukan,Fashion,2,90000,171000,Transfer,Tidak Ada Event,Diskon 5%,Berhasil,5,36,0.2
T003565,U004,P028,2026-05-28,15:34,Pemasukan,Bakery,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.2
T003565,U004,P027,2026-05-28,15:34,Pemasukan,Bakery,1,22000,22000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.1
T003565,U004,P030,2026-05-28,15:34,Pemasukan,Bakery,2,28000,56000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.2
T003566,U002,P009,2026-05-09,19:52,Pemasukan,Sembako,7,28000,196000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,8,0.7
T003566,U002,P013,2026-05-09,19:52,Pemasukan,Snack,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,12,0.3
T003567,U002,P009,2026-01-01,13:09,Pemasukan,Sembako,5,28000,140000,QRIS,Tahun Baru,Harga Normal,Berhasil,1,8,0.5
T003567,U002,P010,2026-01-01,13:09,Pemasukan,Sembako,3,12000,36000,QRIS,Tahun Baru,Harga Normal,Berhasil,1,9,0.3
T003567,U002,P012,2026-01-01,13:09,Pemasukan,Snack,6,18000,108000,QRIS,Tahun Baru,Harga Normal,Berhasil,1,11,0.6
T003567,U002,P013,2026-01-01,13:09,Pemasukan,Snack,1,15000,15000,QRIS,Tahun Baru,Harga Normal,Berhasil,1,12,0.1
T003568,U001,P005,2026-07-14,18:35,Pemasukan,Minuman,3,5000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.3
T003568,U001,P002,2026-07-14,18:35,Pengeluaran,Minuman,1,20000,20000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.1
T003569,U006,P037,2026-10-24,13:33,Pemasukan,Fashion,2,90000,180000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.2
T003570,U006,P036,2025-11-06,17:32,Pemasukan,Fashion,1,150000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.1
T003570,U006,P037,2025-11-06,17:32,Pemasukan,Fashion,2,90000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.2
T003570,U006,P039,2025-11-06,17:32,Pemasukan,Fashion,2,120000,240000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.2
T003571,U006,P038,2026-06-30,12:20,Pemasukan,Fashion,1,75000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.1
T003571,U006,P036,2026-06-30,12:20,Pemasukan,Fashion,1,150000,150000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.1
T003572,U005,P035,2026-10-23,17:43,Pemasukan,Laundry,1,25000,21250,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,4,34,0.1
T003572,U005,P034,2026-10-23,17:43,Pemasukan,Laundry,2,7000,11900,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,4,33,0.2
T003573,U001,P004,2026-08-09,18:18,Pemasukan,Minuman,1,10000,10000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.1
T003573,U001,P001,2026-08-09,18:18,Pengeluaran,Minuman,3,15000,45000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.3
T003573,U001,P005,2026-08-09,18:18,Pemasukan,Minuman,3,5000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.3
T003573,U001,P002,2026-08-09,18:18,Pemasukan,Minuman,3,20000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.3
T003574,U004,P029,2025-02-15,18:07,Pemasukan,Bakery,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.2
T003574,U004,P030,2025-02-15,18:07,Pemasukan,Bakery,2,28000,56000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.2
T003574,U004,P027,2025-02-15,18:07,Pemasukan,Bakery,1,22000,22000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.1
T003575,U001,P002,2026-11-07,18:51,Pemasukan,Minuman,1,20000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.1
T003576,U004,P027,2026-05-07,13:21,Pemasukan,Bakery,1,22000,22000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.1
T003576,U004,P026,2026-05-07,13:21,Pemasukan,Bakery,1,18000,18000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.1
T003576,U004,P028,2026-05-07,13:21,Pemasukan,Bakery,4,15000,60000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.4
T003577,U002,P011,2024-09-04,18:44,Pemasukan,Snack,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,10,0.1
T003577,U002,P013,2024-09-04,18:44,Pemasukan,Snack,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,12,0.2
T003577,U002,P010,2024-09-04,18:44,Pemasukan,Sembako,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,9,0.2
T003577,U002,P009,2024-09-04,18:44,Pemasukan,Sembako,8,28000,224000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,8,0.8
T003578,U004,P029,2026-12-15,18:01,Pemasukan,Bakery,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.1
T003578,U004,P028,2026-12-15,18:01,Pemasukan,Bakery,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.3
T003578,U004,P030,2026-12-15,18:01,Pemasukan,Bakery,2,28000,56000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.2
T003579,U002,P008,2024-04-19,20:16,Pemasukan,Sembako,9,16000,144000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,7,0.9
T003579,U002,P012,2024-04-19,20:16,Pemasukan,Snack,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,11,0.1
T003579,U002,P007,2024-04-19,20:16,Pemasukan,Sembako,6,70000,420000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,6,0.6
T003580,U001,P001,2024-02-17,18:29,Pemasukan,Minuman,2,15000,28500,Cash,Tidak Ada Event,Diskon 5%,Berhasil,0,0,0.2
T003580,U001,P002,2024-02-17,18:29,Pemasukan,Minuman,1,20000,19000,Cash,Tidak Ada Event,Diskon 5%,Berhasil,0,1,0.1
T003580,U001,P004,2024-02-17,18:29,Pengeluaran,Minuman,4,10000,38000,Cash,Tidak Ada Event,Diskon 5%,Berhasil,0,3,0.4
T003581,U002,P015,2024-05-01,20:36,Pemasukan,Snack,3,10000,28500,Cash,Tidak Ada Event,Diskon 5%,Berhasil,1,14,0.3
T003582,U003,P023,2025-08-16,21:24,Pemasukan,Frozen Food,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,22,0.2
T003582,U003,P025,2025-08-16,21:24,Pemasukan,Frozen Food,2,25000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,24,0.2
T003583,U006,P039,2026-02-14,15:03,Pemasukan,Fashion,2,120000,240000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.2
T003583,U006,P037,2026-02-14,15:03,Pemasukan,Fashion,1,90000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.1
T003584,U001,P003,2026-04-12,23:11,Pemasukan,Minuman,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.3
T003585,U001,P003,2026-09-29,19:02,Pemasukan,Minuman,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.2
T003585,U001,P001,2026-09-29,19:02,Pemasukan,Minuman,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.2
T003586,U004,P028,2025-12-28,09:03,Pemasukan,Bakery,1,15000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.1
T003587,U002,P015,2026-01-22,16:40,Pemasukan,Snack,1,10000,10000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,14,0.1
T003588,U004,P026,2025-05-19,16:33,Pemasukan,Bakery,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.3
T003589,U001,P004,2024-02-02,18:50,Pemasukan,Minuman,4,10000,40000,Cash,2.2 Sale,Harga Normal,Berhasil,0,3,0.4
T003590,U001,P001,2025-10-06,21:33,Pemasukan,Minuman,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.2
T003590,U001,P005,2025-10-06,21:33,Pemasukan,Minuman,3,5000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.3
T003591,U003,P018,2025-12-20,22:46,Pemasukan,Makanan,1,25000,25000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,2,17,0.1
T003591,U003,P016,2025-12-20,22:46,Pemasukan,Makanan,5,35000,175000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,2,15,0.5
T003592,U002,P015,2025-02-10,07:06,Pemasukan,Snack,4,10000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,14,0.4
T003592,U002,P006,2025-02-10,07:06,Pemasukan,Sembako,10,18000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,5,1.0
T003593,U004,P030,2026-11-24,11:02,Pemasukan,Bakery,4,28000,112000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.4
T003593,U004,P027,2026-11-24,11:02,Pemasukan,Bakery,1,22000,22000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.1
T003593,U004,P029,2026-11-24,11:02,Pemasukan,Bakery,1,12000,12000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.1
T003593,U004,P028,2026-11-24,11:02,Pemasukan,Bakery,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.2
T003594,U006,P039,2026-10-10,20:18,Pemasukan,Fashion,1,120000,120000,QRIS,10.10 Sale,Harga Normal,Berhasil,5,38,0.1
T003594,U006,P040,2026-10-10,20:18,Pemasukan,Fashion,1,50000,50000,QRIS,10.10 Sale,Harga Normal,Berhasil,5,39,0.1
T003595,U005,P032,2026-06-13,09:56,Pemasukan,Laundry,8,15000,120000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.8
T003595,U005,P033,2026-06-13,09:56,Pemasukan,Laundry,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,32,0.5
T003596,U003,P025,2026-09-27,14:46,Pemasukan,Frozen Food,3,25000,75000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,2,24,0.3
T003596,U003,P023,2026-09-27,14:46,Pemasukan,Frozen Food,1,18000,18000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,2,22,0.1
T003597,U003,P025,2026-03-01,17:22,Pengeluaran,Frozen Food,1,25000,21250,QRIS,Ramadan,Diskon 15%,Berhasil,2,24,0.1
T003598,U006,P038,2026-12-18,15:19,Pemasukan,Fashion,2,75000,127500,Cash,Tidak Ada Event,Diskon 15%,Berhasil,5,37,0.2
T003598,U006,P037,2026-12-18,15:19,Pemasukan,Fashion,2,90000,153000,Cash,Tidak Ada Event,Diskon 15%,Berhasil,5,36,0.2
T003599,U006,P038,2025-08-04,10:50,Pemasukan,Fashion,1,75000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.1
T003599,U006,P040,2025-08-04,10:50,Pemasukan,Fashion,2,50000,100000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T003599,U006,P036,2025-08-04,10:50,Pemasukan,Fashion,2,150000,300000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.2
T003600,U002,P006,2026-07-05,07:28,Pemasukan,Sembako,6,18000,108000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,5,0.6
T003600,U002,P008,2026-07-05,07:28,Pemasukan,Sembako,6,16000,96000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,7,0.6
T003600,U002,P014,2026-07-05,07:28,Pemasukan,Snack,2,14000,28000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,13,0.2
T003601,U001,P005,2025-01-29,20:47,Pengeluaran,Minuman,3,5000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.3
T003601,U001,P001,2025-01-29,20:47,Pemasukan,Minuman,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.4
T003601,U001,P003,2025-01-29,20:47,Pemasukan,Minuman,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.1
T003601,U001,P002,2025-01-29,20:47,Pengeluaran,Minuman,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.2
T003602,U004,P026,2026-06-21,06:22,Pemasukan,Bakery,4,18000,72000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.4
T003603,U002,P007,2025-05-07,19:54,Pemasukan,Sembako,9,70000,630000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,6,0.9
T003603,U002,P006,2025-05-07,19:54,Pemasukan,Sembako,10,18000,180000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,5,1.0
T003604,U006,P038,2026-04-28,16:06,Pemasukan,Fashion,2,75000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.2
T003604,U006,P039,2026-04-28,16:06,Pemasukan,Fashion,2,120000,240000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.2
T003604,U006,P037,2026-04-28,16:06,Pemasukan,Fashion,2,90000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.2
T003605,U003,P017,2025-08-10,14:21,Pemasukan,Makanan,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,16,0.2
T003605,U003,P020,2025-08-10,14:21,Pemasukan,Makanan,5,15000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,19,0.5
T003606,U002,P012,2026-02-28,14:56,Pemasukan,Snack,1,18000,18000,QRIS,Ramadan,Harga Normal,Berhasil,1,11,0.1
T003607,U005,P032,2026-01-19,18:21,Pemasukan,Laundry,6,15000,90000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.6
T003607,U005,P033,2026-01-19,18:21,Pemasukan,Laundry,4,12000,48000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,4,32,0.4
T003608,U006,P040,2026-11-06,16:21,Pemasukan,Fashion,1,50000,50000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.1
T003608,U006,P036,2026-11-06,16:21,Pemasukan,Fashion,1,150000,150000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.1
T003608,U006,P037,2026-11-06,16:21,Pemasukan,Fashion,2,90000,180000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.2
T003608,U006,P039,2026-11-06,16:21,Pemasukan,Fashion,2,120000,240000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.2
T003609,U001,P004,2025-04-14,18:14,Pemasukan,Minuman,4,10000,40000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.4
T003610,U004,P026,2026-05-30,08:44,Pemasukan,Bakery,1,18000,18000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.1
T003610,U004,P028,2026-05-30,08:44,Pemasukan,Bakery,1,15000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.1
T003611,U001,P001,2026-01-03,21:18,Pemasukan,Minuman,1,15000,15000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.1
T003611,U001,P004,2026-01-03,21:18,Pemasukan,Minuman,2,10000,20000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.2
T003612,U004,P028,2026-01-26,09:35,Pemasukan,Bakery,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.4
T003612,U004,P030,2026-01-26,09:35,Pemasukan,Bakery,3,28000,84000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.3
T003612,U004,P027,2026-01-26,09:35,Pemasukan,Bakery,4,22000,88000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.4
T003613,U005,P032,2026-02-22,10:47,Pemasukan,Laundry,4,15000,60000,QRIS,Ramadan,Harga Normal,Berhasil,4,31,0.4
T003613,U005,P033,2026-02-22,10:47,Pemasukan,Laundry,1,12000,12000,QRIS,Ramadan,Harga Normal,Berhasil,4,32,0.1
T003614,U006,P036,2025-07-20,19:42,Pemasukan,Fashion,1,150000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.1
T003614,U006,P038,2025-07-20,19:42,Pemasukan,Fashion,1,75000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.1
T003614,U006,P040,2025-07-20,19:42,Pemasukan,Fashion,2,50000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T003615,U002,P007,2025-01-02,16:49,Pengeluaran,Sembako,1,70000,70000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,6,0.1
T003615,U002,P012,2025-01-02,16:49,Pemasukan,Snack,6,18000,108000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,11,0.6
T003616,U005,P032,2025-05-17,15:50,Pemasukan,Laundry,7,15000,105000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.7
T003617,U004,P027,2025-06-14,17:42,Pemasukan,Bakery,1,22000,22000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.1
T003618,U003,P017,2025-01-28,16:04,Pemasukan,Makanan,5,20000,95000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,2,16,0.5
T003618,U003,P022,2025-01-28,16:04,Pemasukan,Frozen Food,1,15000,14250,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,2,21,0.1
T003619,U006,P040,2026-02-18,17:24,Pemasukan,Fashion,2,50000,100000,QRIS,Ramadan,Harga Normal,Berhasil,5,39,0.2
T003620,U002,P012,2026-02-03,11:07,Pemasukan,Snack,2,18000,32400,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,1,11,0.2
T003620,U002,P010,2026-02-03,11:07,Pemasukan,Sembako,2,12000,21600,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,1,9,0.2
T003620,U002,P013,2026-02-03,11:07,Pemasukan,Snack,5,15000,67500,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,1,12,0.5
T003621,U005,P035,2025-07-31,14:25,Pemasukan,Laundry,5,25000,125000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,34,0.5
T003622,U002,P007,2024-06-01,08:19,Pemasukan,Sembako,6,70000,420000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,6,0.6
T003622,U002,P012,2024-06-01,08:19,Pemasukan,Snack,1,18000,18000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,11,0.1
T003623,U001,P002,2025-07-04,18:32,Pemasukan,Minuman,4,20000,80000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.4
T003623,U001,P003,2025-07-04,18:32,Pemasukan,Minuman,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.2
T003623,U001,P005,2025-07-04,18:32,Pemasukan,Minuman,2,5000,10000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.2
T003624,U004,P029,2025-04-29,10:44,Pemasukan,Bakery,2,12000,21600,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,3,28,0.2
T003624,U004,P027,2025-04-29,10:44,Pemasukan,Bakery,2,22000,39600,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,3,26,0.2
T003624,U004,P030,2025-04-29,10:44,Pemasukan,Bakery,1,28000,25200,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,3,29,0.1
T003625,U002,P011,2025-01-05,16:47,Pemasukan,Snack,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,10,0.1
T003626,U001,P003,2026-12-19,23:14,Pemasukan,Minuman,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.4
T003627,U005,P031,2025-08-09,19:30,Pengeluaran,Laundry,4,12000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.4
T003627,U005,P032,2025-08-09,19:30,Pemasukan,Laundry,8,15000,120000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.8
T003628,U006,P038,2025-10-13,20:31,Pemasukan,Fashion,1,75000,75000,Cash,Tidak Ada Event,Harga Normal,Dibatalkan,5,37,0.1
T003628,U006,P040,2025-10-13,20:31,Pemasukan,Fashion,1,50000,50000,Cash,Tidak Ada Event,Harga Normal,Dibatalkan,5,39,0.1
T003629,U005,P034,2026-08-02,11:02,Pemasukan,Laundry,4,7000,28000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,33,0.4
T003629,U005,P031,2026-08-02,11:02,Pemasukan,Laundry,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.5
T003630,U006,P040,2026-08-28,18:29,Pemasukan,Fashion,2,50000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T003630,U006,P036,2026-08-28,18:29,Pemasukan,Fashion,2,150000,300000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.2
T003631,U001,P005,2024-01-17,20:44,Pemasukan,Minuman,2,5000,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.2
T003631,U001,P001,2024-01-17,20:44,Pemasukan,Minuman,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.2
T003632,U006,P036,2025-12-13,19:41,Pemasukan,Fashion,1,150000,135000,Cash,Tidak Ada Event,Diskon 10%,Berhasil,5,35,0.1
T003632,U006,P037,2025-12-13,19:41,Pemasukan,Fashion,1,90000,81000,Cash,Tidak Ada Event,Diskon 10%,Berhasil,5,36,0.1
T003633,U005,P035,2026-01-23,11:37,Pengeluaran,Laundry,4,25000,95000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,4,34,0.4
T003633,U005,P032,2026-01-23,11:37,Pemasukan,Laundry,3,15000,42750,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,4,31,0.3
T003634,U002,P012,2025-11-06,20:32,Pemasukan,Snack,6,18000,102600,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,1,11,0.6
T003635,U002,P015,2025-06-17,07:52,Pemasukan,Snack,3,10000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,14,0.3
T003636,U001,P003,2024-07-01,20:45,Pemasukan,Minuman,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.2
T003636,U001,P005,2024-07-01,20:45,Pemasukan,Minuman,2,5000,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.2
T003636,U001,P002,2024-07-01,20:45,Pemasukan,Minuman,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.2
T003636,U001,P001,2024-07-01,20:45,Pemasukan,Minuman,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.4
T003637,U003,P017,2025-08-31,14:13,Pemasukan,Makanan,2,20000,40000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,16,0.2
T003637,U003,P023,2025-08-31,14:13,Pemasukan,Frozen Food,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,22,0.2
T003638,U004,P028,2025-11-22,06:45,Pemasukan,Bakery,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.2
T003638,U004,P026,2025-11-22,06:45,Pemasukan,Bakery,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.1
T003638,U004,P030,2025-11-22,06:45,Pemasukan,Bakery,4,28000,112000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.4
T003639,U006,P039,2026-06-27,19:35,Pemasukan,Fashion,1,120000,120000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.1
T003639,U006,P037,2026-06-27,19:35,Pemasukan,Fashion,2,90000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.2
T003639,U006,P038,2026-06-27,19:35,Pemasukan,Fashion,1,75000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.1
T003640,U005,P035,2025-11-06,13:14,Pemasukan,Laundry,3,25000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,34,0.3
T003640,U005,P033,2025-11-06,13:14,Pengeluaran,Laundry,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,32,0.5
T003641,U005,P032,2025-09-28,14:04,Pemasukan,Laundry,5,15000,67500,Cash,Tidak Ada Event,Diskon 10%,Berhasil,4,31,0.5
T003641,U005,P034,2025-09-28,14:04,Pemasukan,Laundry,3,7000,18900,Cash,Tidak Ada Event,Diskon 10%,Berhasil,4,33,0.3
T003642,U005,P033,2026-02-22,08:18,Pemasukan,Laundry,7,12000,84000,QRIS,Ramadan,Harga Normal,Berhasil,4,32,0.7
T003643,U001,P005,2024-11-23,18:30,Pemasukan,Minuman,1,5000,5000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.1
T003643,U001,P001,2024-11-23,18:30,Pemasukan,Minuman,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.2
T003643,U001,P002,2024-11-23,18:30,Pemasukan,Minuman,4,20000,80000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.4
T003644,U002,P013,2025-10-19,07:14,Pemasukan,Snack,3,15000,38250,Cash,Tidak Ada Event,Diskon 15%,Berhasil,1,12,0.3
T003645,U002,P011,2026-08-13,16:57,Pemasukan,Snack,1,12000,12000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,10,0.1
T003645,U002,P007,2026-08-13,16:57,Pemasukan,Sembako,2,70000,140000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,6,0.2
T003646,U005,P032,2026-05-20,08:55,Pemasukan,Laundry,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.2
T003647,U005,P032,2025-12-09,08:10,Pemasukan,Laundry,1,15000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.1
T003647,U005,P033,2025-12-09,08:10,Pemasukan,Laundry,7,12000,84000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,32,0.7
T003648,U003,P024,2025-07-23,17:30,Pemasukan,Frozen Food,1,22000,22000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,23,0.1
T003648,U003,P017,2025-07-23,17:30,Pemasukan,Makanan,4,20000,80000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,16,0.4
T003649,U001,P003,2025-12-08,21:03,Pemasukan,Minuman,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.1
T003649,U001,P001,2025-12-08,21:03,Pemasukan,Minuman,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.1
