id_transaksi,id_seller,id_produk,tanggal,jam_transaksi,jenis_transaksi,kategori,qty,harga_satuan,total_harga,metode_pembayaran,event,diskon,status_transaksi
T004460,U005,P023,2026-04-13,10:15,Pemasukan,Laundry,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004461,U004,P016,2025-10-16,08:29,Pemasukan,Bakery,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004462,U001,P003,2025-05-27,21:17,Pemasukan,Minuman,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004463,U006,P028,2026-08-24,21:21,Pemasukan,Fashion,1,95000,95000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004464,U006,P027,2025-10-06,11:52,Pemasukan,Fashion,1,65000,65000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004465,U001,P002,2024-03-05,21:00,Pemasukan,Minuman,1,15000,15000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T004466,U006,P027,2026-12-19,10:23,Pemasukan,Fashion,1,65000,65000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004467,U003,P012,2025-04-12,19:41,Pengeluaran,Makanan,4,18000,72000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T004468,U003,P012,2026-10-28,16:42,Pemasukan,Makanan,5,18000,90000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004469,U001,P001,2026-04-27,23:48,Pemasukan,Minuman,3,18000,54000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004470,U003,P012,2026-08-06,13:34,Pemasukan,Makanan,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004471,U004,P018,2026-11-21,12:33,Pemasukan,Bakery,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004472,U001,P003,2024-08-15,18:11,Pemasukan,Minuman,3,20000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004473,U005,P025,2026-02-15,13:32,Pemasukan,Jasa Laundry,4,12000,48000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004474,U006,P027,2026-04-07,15:01,Pengeluaran,Fashion,1,65000,65000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004475,U004,P020,2026-10-04,15:43,Pemasukan,Minuman,1,18000,18000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004476,U003,P013,2025-04-06,17:11,Pemasukan,Minuman,2,6000,12000,Cash,Lebaran,Harga Normal,Berhasil
T004477,U004,P018,2026-02-07,18:58,Pemasukan,Bakery,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004478,U002,P008,2024-05-09,11:51,Pemasukan,Sembako,7,16000,112000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004479,U005,P025,2026-07-30,14:19,Pemasukan,Jasa Laundry,3,12000,36000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T004480,U004,P018,2025-10-08,13:29,Pemasukan,Bakery,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004481,U003,P014,2026-05-14,21:06,Pemasukan,Frozen Food,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004482,U004,P018,2025-03-10,18:22,Pemasukan,Bakery,3,15000,45000,Cash,Ramadan,Harga Normal,Berhasil
T004483,U001,P001,2026-06-17,19:53,Pemasukan,Minuman,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004484,U004,P017,2026-05-01,08:23,Pemasukan,Bakery,4,8000,32000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T004485,U003,P011,2025-02-06,12:13,Pemasukan,Makanan,4,20000,80000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004486,U006,P028,2026-12-20,20:40,Pemasukan,Fashion,1,95000,95000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004487,U002,P010,2026-09-28,09:43,Pengeluaran,Minuman,3,2500,7500,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004488,U005,P025,2025-10-29,19:16,Pemasukan,Jasa Laundry,7,12000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004489,U006,P030,2026-04-28,17:46,Pemasukan,Fashion,2,55000,110000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004490,U006,P026,2025-11-14,21:55,Pemasukan,Fashion,2,85000,170000,Transfer,Tidak Ada Event,Diskon 5%,Berhasil
T004491,U004,P016,2026-10-17,08:54,Pemasukan,Bakery,2,12000,24000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004492,U002,P010,2025-05-11,13:55,Pemasukan,Minuman,2,2500,5000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004493,U001,P004,2026-08-12,23:01,Pemasukan,Bakery,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004494,U006,P028,2026-06-03,11:05,Pemasukan,Fashion,2,95000,190000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004495,U001,P001,2024-09-17,18:08,Pemasukan,Minuman,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004496,U005,P021,2025-07-16,18:18,Pemasukan,Laundry,8,12000,96000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004497,U002,P009,2024-12-02,14:30,Pemasukan,Makanan,4,3500,14000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004498,U002,P008,2025-12-12,19:14,Pemasukan,Sembako,4,16000,64000,Cash,12.12 Sale,Harga Normal,Berhasil
T004499,U002,P010,2026-08-20,16:26,Pemasukan,Minuman,2,2500,5000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004500,U003,P011,2024-11-14,14:24,Pemasukan,Makanan,1,20000,20000,Cash,Tidak Ada Event,Diskon 15%,Berhasil
T004501,U001,P002,2025-06-20,23:33,Pemasukan,Minuman,3,15000,45000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T004502,U003,P014,2025-02-21,17:57,Pemasukan,Frozen Food,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004503,U003,P011,2025-01-16,21:35,Pemasukan,Makanan,5,20000,100000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004504,U001,P001,2026-01-19,22:13,Pemasukan,Minuman,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004505,U001,P005,2024-10-02,19:56,Pengeluaran,Snack,4,12000,48000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T004506,U005,P021,2026-01-15,18:44,Pemasukan,Laundry,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004507,U006,P030,2025-05-28,16:34,Pemasukan,Fashion,1,55000,55000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004508,U004,P017,2025-03-04,14:41,Pemasukan,Bakery,1,8000,8000,QRIS,Ramadan,Harga Normal,Berhasil
T004509,U001,P005,2026-12-14,20:11,Pemasukan,Snack,3,12000,36000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T004510,U005,P021,2026-03-31,11:13,Pemasukan,Laundry,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan
T004511,U005,P024,2026-07-14,09:29,Pemasukan,Jasa Laundry,6,7000,42000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004512,U002,P006,2025-04-07,15:34,Pemasukan,Sembako,9,75000,675000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004513,U003,P014,2024-09-21,12:10,Pengeluaran,Frozen Food,3,12000,36000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004514,U002,P006,2024-04-19,15:40,Pemasukan,Sembako,8,75000,600000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T004515,U005,P023,2026-06-12,18:34,Pemasukan,Laundry,6,15000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004516,U005,P023,2025-05-11,08:18,Pemasukan,Laundry,6,15000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004517,U004,P020,2025-11-27,16:25,Pemasukan,Minuman,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004518,U003,P015,2024-10-29,16:49,Pemasukan,Frozen Food,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004519,U006,P028,2026-11-18,10:43,Pengeluaran,Fashion,2,95000,190000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004520,U001,P004,2026-10-03,23:12,Pengeluaran,Bakery,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004521,U003,P014,2024-11-01,19:16,Pengeluaran,Frozen Food,4,12000,48000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004522,U005,P024,2026-12-21,16:47,Pemasukan,Jasa Laundry,10,7000,70000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004523,U003,P013,2025-10-15,13:03,Pemasukan,Minuman,1,6000,6000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004524,U002,P008,2026-07-27,15:28,Pemasukan,Sembako,2,16000,32000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004525,U005,P023,2026-10-19,15:30,Pemasukan,Laundry,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004526,U002,P009,2024-10-11,12:43,Pemasukan,Makanan,3,3500,10500,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004527,U002,P010,2026-08-16,11:28,Pemasukan,Minuman,1,2500,2500,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004528,U005,P024,2025-08-25,09:51,Pemasukan,Jasa Laundry,6,7000,42000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004529,U005,P024,2025-08-02,10:48,Pemasukan,Jasa Laundry,10,7000,70000,Transfer,Tidak Ada Event,Diskon 20%,Berhasil
T004530,U006,P029,2025-10-10,15:49,Pemasukan,Fashion,1,45000,45000,QRIS,10.10 Sale,Harga Normal,Berhasil
T004531,U004,P016,2025-04-08,09:00,Pemasukan,Bakery,2,12000,24000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004532,U006,P030,2026-10-01,19:07,Pemasukan,Fashion,2,55000,110000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T004533,U002,P009,2026-01-27,07:00,Pemasukan,Makanan,4,3500,14000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004534,U004,P017,2026-04-04,16:38,Pemasukan,Bakery,4,8000,32000,QRIS,4.4 Sale,Harga Normal,Berhasil
T004535,U003,P012,2024-09-27,17:41,Pemasukan,Makanan,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004536,U004,P020,2026-10-20,15:56,Pemasukan,Minuman,3,18000,54000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T004537,U001,P001,2026-10-26,18:01,Pemasukan,Minuman,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004538,U002,P009,2025-07-20,07:50,Pemasukan,Makanan,1,3500,3500,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004539,U006,P028,2026-09-12,13:24,Pemasukan,Fashion,2,95000,190000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004540,U006,P027,2026-05-26,16:11,Pemasukan,Fashion,2,65000,130000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004541,U004,P018,2026-12-29,17:20,Pemasukan,Bakery,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004542,U004,P020,2025-02-02,10:48,Pemasukan,Minuman,2,18000,36000,Cash,2.2 Sale,Harga Normal,Berhasil
T004543,U003,P014,2025-01-05,17:56,Pemasukan,Frozen Food,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004544,U006,P030,2026-09-28,12:26,Pemasukan,Fashion,2,55000,110000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004545,U002,P007,2024-08-16,10:45,Pemasukan,Sembako,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004546,U001,P005,2025-10-14,18:29,Pemasukan,Snack,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004547,U006,P028,2025-05-07,18:16,Pengeluaran,Fashion,2,95000,190000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004548,U004,P018,2024-12-12,07:46,Pengeluaran,Bakery,3,15000,45000,Cash,12.12 Sale,Diskon 5%,Berhasil
T004549,U004,P018,2024-10-08,12:35,Pemasukan,Bakery,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004550,U001,P003,2026-04-12,21:41,Pemasukan,Minuman,3,20000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004551,U004,P019,2025-10-17,12:25,Pemasukan,Minuman,4,22000,88000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004552,U005,P022,2026-01-28,16:42,Pemasukan,Laundry,1,10000,10000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004553,U005,P023,2026-04-23,13:59,Pemasukan,Laundry,6,15000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004554,U003,P015,2026-02-21,20:31,Pemasukan,Frozen Food,5,18000,90000,Cash,Ramadan,Harga Normal,Berhasil
T004555,U004,P019,2025-02-25,10:47,Pemasukan,Minuman,3,22000,66000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004556,U001,P001,2026-01-19,22:10,Pemasukan,Minuman,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004557,U002,P008,2026-08-02,07:24,Pemasukan,Sembako,1,16000,16000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004558,U004,P020,2025-04-26,09:10,Pemasukan,Minuman,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004559,U001,P001,2025-02-10,22:52,Pemasukan,Minuman,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004560,U001,P005,2024-08-26,23:01,Pemasukan,Snack,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004561,U003,P015,2025-07-01,17:23,Pemasukan,Frozen Food,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004562,U005,P021,2026-03-10,09:17,Pemasukan,Laundry,6,12000,72000,Cash,Ramadan,Harga Normal,Berhasil
T004563,U003,P015,2025-10-23,17:04,Pengeluaran,Frozen Food,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004564,U006,P029,2026-09-26,20:15,Pemasukan,Fashion,1,45000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004565,U004,P017,2025-06-11,17:56,Pemasukan,Bakery,3,8000,24000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T004566,U001,P005,2026-08-17,20:43,Pemasukan,Snack,2,12000,24000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004567,U005,P025,2026-10-23,19:27,Pemasukan,Jasa Laundry,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004568,U006,P029,2026-08-25,19:12,Pemasukan,Fashion,1,45000,45000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004569,U002,P010,2026-08-01,20:07,Pemasukan,Minuman,3,2500,7500,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004570,U004,P020,2026-02-05,07:52,Pemasukan,Minuman,1,18000,18000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004571,U001,P005,2024-05-08,23:47,Pemasukan,Snack,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004572,U005,P024,2026-12-09,09:58,Pemasukan,Jasa Laundry,3,7000,21000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004573,U001,P003,2024-04-03,23:50,Pemasukan,Minuman,3,20000,60000,QRIS,Ramadan,Diskon 10%,Berhasil
T004574,U004,P017,2026-09-06,06:06,Pemasukan,Bakery,2,8000,16000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004575,U006,P030,2025-12-28,20:22,Pemasukan,Fashion,1,55000,55000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004576,U006,P029,2025-09-12,15:15,Pemasukan,Fashion,1,45000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004577,U002,P009,2024-06-18,12:54,Pemasukan,Makanan,3,3500,10500,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004578,U006,P027,2026-02-05,12:56,Pemasukan,Fashion,1,65000,65000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004579,U003,P014,2024-09-03,17:00,Pemasukan,Frozen Food,3,12000,36000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004580,U006,P027,2026-01-08,19:40,Pengeluaran,Fashion,1,65000,65000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004581,U001,P003,2024-10-22,18:19,Pengeluaran,Minuman,3,20000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004582,U005,P024,2025-02-13,09:42,Pemasukan,Jasa Laundry,8,7000,56000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004583,U006,P027,2026-01-03,17:40,Pemasukan,Fashion,2,65000,130000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004584,U003,P014,2025-04-04,13:28,Pemasukan,Frozen Food,4,12000,48000,QRIS,4.4 Sale,Harga Normal,Berhasil
T004585,U003,P013,2025-06-08,16:29,Pengeluaran,Minuman,1,6000,6000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004586,U004,P018,2025-01-17,15:13,Pemasukan,Bakery,2,15000,30000,Cash,Tidak Ada Event,Diskon 15%,Berhasil
T004587,U005,P022,2025-10-31,19:03,Pemasukan,Laundry,8,10000,80000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004588,U006,P027,2025-08-09,13:40,Pemasukan,Fashion,2,65000,130000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004589,U004,P020,2026-06-26,14:11,Pemasukan,Minuman,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004590,U002,P007,2024-07-22,20:38,Pemasukan,Sembako,10,18000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004591,U006,P027,2025-08-21,15:38,Pemasukan,Fashion,2,65000,130000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004592,U004,P016,2026-08-15,18:11,Pemasukan,Bakery,3,12000,36000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004593,U006,P027,2025-11-08,21:25,Pemasukan,Fashion,1,65000,65000,Transfer,Tidak Ada Event,Diskon 5%,Berhasil
T004594,U005,P021,2025-05-02,19:17,Pemasukan,Laundry,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004595,U002,P008,2026-05-13,11:13,Pemasukan,Sembako,5,16000,80000,Transfer,Tidak Ada Event,Diskon 20%,Berhasil
T004596,U004,P016,2026-05-26,08:10,Pemasukan,Bakery,3,12000,36000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004597,U001,P002,2026-08-16,21:25,Pemasukan,Minuman,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004598,U004,P016,2026-03-05,14:20,Pemasukan,Bakery,4,12000,48000,QRIS,Ramadan,Harga Normal,Berhasil
T004599,U002,P010,2025-03-21,10:02,Pemasukan,Minuman,3,2500,7500,Cash,Ramadan,Harga Normal,Berhasil
T004600,U006,P027,2026-07-08,15:32,Pemasukan,Fashion,1,65000,65000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004601,U004,P018,2025-09-04,11:35,Pemasukan,Bakery,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004602,U006,P029,2026-03-13,13:18,Pemasukan,Fashion,1,45000,45000,QRIS,Ramadan,Harga Normal,Berhasil
T004603,U002,P008,2025-03-12,12:41,Pemasukan,Sembako,7,16000,112000,Transfer,Ramadan,Diskon 5%,Berhasil
T004604,U005,P021,2025-11-19,12:47,Pemasukan,Laundry,6,12000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004605,U004,P019,2025-08-17,11:48,Pemasukan,Minuman,2,22000,44000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004606,U006,P029,2026-09-24,15:45,Pemasukan,Fashion,2,45000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004607,U003,P014,2026-10-01,12:50,Pengeluaran,Frozen Food,1,12000,12000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004608,U002,P008,2026-09-03,09:36,Pemasukan,Sembako,3,16000,48000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004609,U003,P012,2026-04-28,12:36,Pemasukan,Makanan,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004610,U006,P028,2026-01-27,17:58,Pemasukan,Fashion,2,95000,190000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T004611,U004,P017,2026-07-19,13:25,Pemasukan,Bakery,2,8000,16000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004612,U002,P008,2026-07-28,07:11,Pemasukan,Sembako,4,16000,64000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004613,U001,P004,2025-04-05,19:37,Pemasukan,Bakery,2,18000,36000,QRIS,Lebaran,Harga Normal,Berhasil
T004614,U002,P007,2026-03-11,17:12,Pemasukan,Sembako,5,18000,90000,QRIS,Ramadan,Harga Normal,Berhasil
T004615,U003,P011,2024-08-17,21:25,Pemasukan,Makanan,3,20000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004616,U004,P020,2025-12-17,09:38,Pemasukan,Minuman,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004617,U002,P009,2025-10-24,14:43,Pemasukan,Makanan,4,3500,14000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004618,U002,P008,2025-11-27,13:25,Pemasukan,Sembako,7,16000,112000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004619,U002,P006,2026-08-01,17:19,Pemasukan,Sembako,10,75000,750000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004620,U006,P026,2026-04-30,15:37,Pemasukan,Fashion,2,85000,170000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004621,U005,P022,2026-06-04,14:36,Pemasukan,Laundry,7,10000,70000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan
T004622,U002,P009,2025-12-31,14:15,Pemasukan,Makanan,2,3500,7000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T004623,U005,P022,2026-10-14,08:46,Pemasukan,Laundry,8,10000,80000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004624,U006,P028,2026-01-02,16:26,Pemasukan,Fashion,2,95000,190000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004625,U003,P014,2026-03-20,20:03,Pengeluaran,Frozen Food,1,12000,12000,Cash,Lebaran,Harga Normal,Berhasil
T004626,U005,P024,2026-08-17,19:33,Pengeluaran,Jasa Laundry,9,7000,63000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004627,U003,P013,2026-03-25,15:43,Pengeluaran,Minuman,1,6000,6000,Transfer,Lebaran,Diskon 5%,Berhasil
T004628,U005,P021,2026-02-04,17:45,Pemasukan,Laundry,7,12000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004629,U003,P011,2025-04-20,20:14,Pemasukan,Makanan,5,20000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004630,U002,P006,2024-04-26,16:47,Pemasukan,Sembako,7,75000,525000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004631,U001,P002,2024-10-12,21:38,Pengeluaran,Minuman,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004632,U005,P021,2025-02-03,10:59,Pemasukan,Laundry,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004633,U001,P003,2026-11-01,18:00,Pemasukan,Minuman,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004634,U003,P012,2024-12-17,15:15,Pemasukan,Makanan,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004635,U006,P026,2025-12-09,10:37,Pemasukan,Fashion,2,85000,170000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004636,U001,P002,2025-01-19,22:38,Pemasukan,Minuman,1,15000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004637,U001,P005,2025-01-18,22:01,Pemasukan,Snack,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004638,U004,P018,2026-02-10,15:44,Pemasukan,Bakery,4,15000,60000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004639,U006,P030,2025-08-16,17:24,Pemasukan,Fashion,1,55000,55000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T004640,U003,P013,2026-12-02,16:13,Pemasukan,Minuman,2,6000,12000,Cash,Tidak Ada Event,Diskon 20%,Berhasil
T004641,U001,P001,2026-02-11,20:46,Pemasukan,Minuman,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004642,U001,P001,2026-08-19,18:08,Pemasukan,Minuman,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004643,U003,P011,2024-09-07,15:42,Pengeluaran,Makanan,5,20000,100000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004644,U005,P023,2025-08-26,10:53,Pemasukan,Laundry,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004645,U006,P026,2025-05-13,19:55,Pemasukan,Fashion,2,85000,170000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004646,U001,P002,2025-05-02,19:45,Pemasukan,Minuman,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004647,U006,P027,2025-06-13,13:07,Pemasukan,Fashion,1,65000,65000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004648,U006,P027,2026-02-22,12:56,Pemasukan,Fashion,1,65000,65000,Cash,Ramadan,Harga Normal,Berhasil
T004649,U006,P029,2025-07-25,18:07,Pemasukan,Fashion,2,45000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004650,U005,P022,2026-03-29,10:20,Pemasukan,Laundry,1,10000,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004651,U003,P012,2026-08-26,19:14,Pemasukan,Makanan,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004652,U005,P023,2026-09-11,15:43,Pemasukan,Laundry,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004653,U001,P001,2025-08-11,19:04,Pemasukan,Minuman,3,18000,54000,QRIS,Tidak Ada Event,Diskon 20%,Berhasil
T004654,U001,P001,2025-12-11,20:50,Pemasukan,Minuman,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004655,U003,P015,2024-12-29,18:59,Pemasukan,Frozen Food,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004656,U005,P024,2025-10-15,17:31,Pemasukan,Jasa Laundry,8,7000,56000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004657,U006,P026,2025-12-19,16:17,Pemasukan,Fashion,2,85000,170000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004658,U002,P008,2025-12-20,08:31,Pemasukan,Sembako,1,16000,16000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004659,U006,P029,2026-12-31,21:08,Pemasukan,Fashion,1,45000,45000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004660,U006,P027,2026-11-12,10:23,Pemasukan,Fashion,1,65000,65000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
